ts,strategy_name,side,qty,price,fee,fee_bps,funding,slippage_bps,pnl_realized,pnl_unrealized,reason_code,maker_flag,order_state,regime_label,symbol,leverage,margin_used,position_size,account_balance,latency_ms,retry_count,error_code,var_95,max_drawdown,sharpe_ratio,volatility,volume_24h,spread_bps
1699833600.0,FUNDING_ARBITRAGE,buy,681.7886677924519,0.9801853827151892,0.3341396431355117,5.0,0.06682792862710234,1.1474186083399607,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14891.894273065838,6014.179436796074,99.8499620999222,0,,0.0,0.0,0.0,0.02,1000000,2.0
1699920000.0,BUY,sell,1000.0,0.8123269850675956,0.4061634925337978,5.0,0.0,1.6755704875686757,311.7847104628184,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13891.894273065838,6826.100258371136,50.661413300963275,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700006400.0,FUNDING_ARBITRAGE,buy,868.432975081288,0.7860249960835715,0.34130501291855686,5.0,0.06826100258371137,2.9431496327130438,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14760.327248147127,6143.148927521104,32.027720407967095,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700092800.0,BUY,buy,717.6361253708825,0.8560255971431561,0.30715744637605524,5.0,0.0,1.8521532568446109,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15477.963373518009,5528.526877322618,28.34859783089036,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700179200.0,SCALP,sell,1000.0,0.7451151234163892,0.3725575617081946,5.0,0.0,4.164487081349238,244.43226362412238,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14477.963373518009,6273.269443177299,95.5886338100493,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700265600.0,SCALP,buy,736.1617643491376,0.8521590969511549,0.313663472158865,5.0,0.0,2.73355542329979,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15214.125137867146,5645.62883538741,82.22104937136078,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700352000.0,SCALP,buy,624.0672892121883,0.9046506575459761,0.2822814417693705,5.0,0.0,1.9799590474658109,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,15838.192427079333,5080.7836704069,69.58059986043074,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700438400.0,BUY,sell,1000.0,0.9750132058864613,0.4875066029432307,5.0,0.0,4.876937958702601,474.0501913921157,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14838.192427079333,6055.309369690418,71.49529135529923,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700524800.0,BUY,sell,1000.0,1.0271200085870549,0.5135600042935274,5.0,0.0,4.498796991678931,526.144368142289,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13838.192427079333,7081.915818273179,39.09962785686073,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700611200.0,SCALP,buy,703.8835365210367,1.006120395040881,0.35409579091365895,5.0,0.0,4.010269178534383,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,14542.07596360037,6373.370140654947,83.08798819507338,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700697600.0,FUNDING_ARBITRAGE,sell,1000.0,1.087322168171269,0.5436610840856346,5.0,0.0,4.759070965471288,586.2610427511177,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13542.07596360037,7460.14864774213,66.62563726035404,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700784000.0,FUNDING_ARBITRAGE,sell,1000.0,1.0050255963650088,0.5025127981825044,5.0,0.0,4.172349890935196,504.10375172308824,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,12542.07596360037,8464.671731308958,70.60552673771728,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700870400.0,SCALP,buy,796.6604436768944,1.0625193956212062,0.4232335865654479,5.0,0.0,3.225426722799151,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13338.736407277263,7617.781324591497,95.10439828045656,0,,0.0,0.0,0.0,0.02,1000000,2.0
1700956800.0,SCALP,buy,632.2942359157338,1.2047842431394113,0.3808890662295749,5.0,0.0,1.0379656343191956,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13971.030643192997,6855.622303066118,25.363552738735958,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701043200.0,FUNDING_ARBITRAGE,buy,617.4601422344973,1.110293901442226,0.3427811151533059,5.0,0.06855622303066118,4.260355027170164,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14588.490785427493,6169.717291644352,85.6681829190873,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701129600.0,SCALP,sell,1000.0,1.179558944850992,0.589779472425496,5.0,0.0,4.442164472867203,678.4451858947195,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13588.490785427493,7348.686457022919,94.10819234723459,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701216000.0,BUY,sell,1000.0,1.1462406974829633,0.5731203487414817,5.0,0.0,2.650921919064758,645.3637176752737,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12588.490785427493,8494.35403415714,93.97150967733732,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701302400.0,FUNDING_ARBITRAGE,sell,1000.0,1.1598620758724068,0.5799310379362034,5.0,0.0,1.9142740945993486,659.0601154419555,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,11588.490785427493,9653.636178991612,88.43025643656631,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701388800.0,FUNDING_ARBITRAGE,buy,906.5430008623454,1.0648845305527295,0.4826818089495806,5.0,0.09653636178991613,3.336333075658583,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,12495.03378628984,8687.7898792835,79.45771970393439,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701475200.0,SCALP,buy,737.9157977864257,1.1773416296743926,0.43438949396417503,5.0,0.0,2.609465372077607,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13232.949584076265,7818.576501861186,47.19165179751035,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701561600.0,FUNDING_ARBITRAGE,buy,690.1729842667353,1.1328430234295428,0.3909288250930594,5.0,0.07818576501861187,4.353338742966301,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13923.122568343,7036.327922849975,95.05733475962329,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701648000.0,FUNDING_ARBITRAGE,sell,1000.0,1.1961732332490647,0.5980866166245323,5.0,0.0,2.265418999033663,695.3041632755665,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12923.122568343,8231.903069482414,19.967885682043864,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701734400.0,BUY,buy,650.167332864445,1.266120682073503,0.4115951534741207,5.0,0.0,3.2238866351512554,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13573.289901207445,7408.301167380699,44.981489375662626,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701820800.0,BUY,sell,1000.0,1.2671980448745128,0.6335990224372564,5.0,0.0,1.8856712843373145,766.3254939555967,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12573.289901207445,8674.865613232774,79.21131642723978,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701907200.0,FUNDING_ARBITRAGE,buy,620.9414108985947,1.3970505849624286,0.43374328066163875,5.0,0.08674865613232775,4.10538884054853,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13194.23131210604,7806.945308628835,33.09295266310566,0,,0.0,0.0,0.0,0.02,1000000,2.0
1701993600.0,SCALP,sell,1000.0,1.4843000931883246,0.7421500465941623,5.0,0.0,1.8108810963696258,983.2891540437209,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12194.23131210604,9290.503251770566,25.994932646344935,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702080000.0,FUNDING_ARBITRAGE,buy,632.3241687827248,1.4692627153024274,0.46452516258852833,5.0,0.09290503251770567,4.032267132688143,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12826.555480888765,8360.988401430921,13.959642706551385,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702166400.0,SCALP,buy,617.8608855791215,1.3532153590842961,0.41804942007154605,5.0,0.0,3.301809746978962,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13444.416366467885,7524.471511867758,38.95806252678827,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702252800.0,SCALP,buy,521.3774660658912,1.4431907785820615,0.3762235755933879,5.0,0.0,1.0920663654181282,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13965.793832533776,6771.648137105389,45.48222225619899,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702339200.0,FUNDING_ARBITRAGE,buy,466.91172050703,1.450305880039144,0.33858240685526947,5.0,0.0677164813710539,1.791670183180147,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,14432.705553040807,6094.144740987995,62.81684260091209,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702425600.0,SCALP,sell,1000.0,1.442834266144512,0.721417133072256,5.0,0.0,4.898734331945269,941.4060428359528,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13432.705553040807,7536.2575899994345,19.211592729313953,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702512000.0,SCALP,sell,1000.0,1.5606402809771742,0.7803201404885871,5.0,0.0,2.679930432294513,1059.4417200984,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12432.705553040807,9096.11755083612,57.51853527506492,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702598400.0,SCALP,buy,701.7210599576119,1.296258309731445,0.454805877541806,5.0,0.0,3.585839472883276,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13134.426612998419,8186.050989874965,70.94455566999109,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702684800.0,SCALP,sell,1000.0,1.2322890636848185,0.6161445318424092,5.0,0.0,4.280588262537769,731.1454269427697,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,12134.426612998419,9417.723909027942,37.06723442047635,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702771200.0,FUNDING_ARBITRAGE,buy,630.6277035220079,1.4933888657968353,0.47088619545139715,5.0,0.09417723909027943,2.1068997064024506,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12765.054316520427,8475.480631929697,14.672990764519739,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702857600.0,SCALP,buy,589.3811820220728,1.4380304106167208,0.4237740315964848,5.0,0.0,4.14218226344984,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13354.4354985425,7627.508794705131,99.21996923090657,0,,0.0,0.0,0.0,0.02,1000000,2.0
1702944000.0,SCALP,buy,527.147289167263,1.446940722535886,0.38137543973525656,5.0,0.0,2.6096560531726536,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13881.582787709764,6864.376539794882,99.7126376322274,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703030400.0,BUY,buy,393.5309882627946,1.7443039416278308,0.3432188269897441,5.0,0.0,1.5634597470305165,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14275.113775972559,6177.5956669884035,83.90866324495742,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703116800.0,SCALP,sell,1000.0,1.7051596677949679,0.8525798338974839,5.0,0.0,4.896257564183978,1203.4721978689122,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13275.113775972559,7881.902754949474,44.32169969436114,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703203200.0,FUNDING_ARBITRAGE,buy,399.67304082413244,1.9720876691349658,0.39409513774747373,5.0,0.07881902754949474,1.1478451361980069,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,13674.786816796692,7093.318384316779,32.00246597684947,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703289600.0,FUNDING_ARBITRAGE,buy,359.8718981925818,1.971067599315816,0.354665919215839,5.0,0.0709331838431678,1.5603248316023728,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14034.658714989273,6383.631879965886,92.80884945828178,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703376000.0,SCALP,buy,258.5717052956075,2.468805267253783,0.3191815939982943,5.0,0.0,4.368709317973067,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,14293.23042028488,5744.949510375299,45.066370279657065,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703462400.0,SCALP,sell,1000.0,2.617020858737439,1.3085104293687195,5.0,0.0,4.140715098549369,2114.628714529771,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,13293.23042028488,8360.661858683368,39.84481126962054,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703548800.0,BUY,sell,1000.0,2.3901338824084584,1.1950669412042292,5.0,0.0,3.5735364344554017,1888.0846924160526,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,12293.23042028488,10749.600674150623,59.658606700914994,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703635200.0,BUY,sell,1000.0,2.485215317223557,1.2426076586117787,5.0,0.0,2.6005098009820284,1983.3264268859461,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,11293.23042028488,13233.573383715568,84.22105912803443,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703721600.0,SCALP,sell,1000.0,2.1269793493872298,1.0634896746936149,5.0,0.0,1.7242948120006525,1625.5491057667978,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,10293.23042028488,15359.489243428103,44.174065201229816,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703808000.0,SCALP,sell,1000.0,2.2298716752172987,1.1149358376086493,5.0,0.0,1.1208980482618855,1728.5067934988272,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9293.23042028488,17588.24598280779,42.20708895748957,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703894400.0,SCALP,buy,921.1466489667515,1.9093860898844388,0.8794122991403897,5.0,0.0,1.0359135370268278,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,10214.377069251632,15828.541972227871,79.17994504116899,0,,0.0,0.0,0.0,0.02,1000000,2.0
1703980800.0,SCALP,buy,900.4986070577954,1.757753076814251,0.7914270986113936,5.0,0.0,4.1555493133825525,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,11114.875676309428,14244.896347906473,86.94285176358794,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704067200.0,SCALP,sell,1000.0,2.229699637730023,1.1148498188650116,5.0,0.0,2.0453019673775756,1728.1287470055875,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,10114.875676309428,16473.48113581763,94.69162689869641,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704153600.0,SCALP,buy,657.0439720474164,2.5072113643299354,0.8236740567908815,5.0,0.0,2.826355145127394,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,10771.919648356845,14825.309348179077,54.38938192817071,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704240000.0,SCALP,buy,535.9545274523131,2.76615059465062,0.7412654674089539,5.0,0.0,4.113773098754807,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,11307.874175809158,13342.03714789376,38.69542673499997,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704326400.0,SCALP,buy,454.050332553762,2.9384489320496185,0.6671018573946881,5.0,0.0,1.1860042557014672,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,11761.924508362921,12007.166331246988,41.21757815519662,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704412800.0,FUNDING_ARBITRAGE,sell,1000.0,2.396914234705473,1.1984571173527365,5.0,0.0,3.847713748460272,1894.7935136026445,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,10761.924508362921,14402.882108835109,54.65953987325339,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704499200.0,BUY,sell,1000.0,2.8838292476653216,1.4419146238326608,5.0,0.0,2.8206663445613134,2381.5739010312536,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9761.924508362921,17285.269441876597,53.811265664500844,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704585600.0,BUY,sell,1000.0,3.137177879974246,1.5685889399871231,5.0,0.0,1.5054248627301066,2635.1370124763266,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,8761.924508362921,20420.878732910856,81.33081768078894,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704672000.0,FUNDING_ARBITRAGE,sell,1000.0,3.3714203047647433,1.6857101523823717,5.0,0.0,4.792495127101643,2868.1188430741613,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,7761.924508362921,23790.613327523217,71.60866013788132,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704758400.0,FUNDING_ARBITRAGE,buy,641.6761535864831,3.7075732352763513,1.189530666376161,5.0,0.23790613327523222,1.1905288347134046,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8403.600661949404,21410.362464104517,94.69512189295568,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704844800.0,BUY,sell,1000.0,3.8255485571594026,1.9127742785797013,5.0,0.0,2.1640660740541606,3322.8079088961035,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,7403.600661949404,25233.998246985342,61.276742007954894,0,,0.0,0.0,0.0,0.02,1000000,2.0
1704931200.0,BUY,buy,673.078854238516,3.749040411547869,1.2616999123492671,5.0,0.0,2.9170006248975966,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8076.67951618792,22709.336722374457,24.79946814419208,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705017600.0,FUNDING_ARBITRAGE,sell,1000.0,3.7716488114122035,1.8858244057061018,5.0,0.0,1.2408178477995948,3269.2949940904145,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,7076.67951618792,26479.099709380956,35.209932686400116,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705104000.0,SCALP,sell,1000.0,3.453945993191046,1.726972996595523,5.0,0.0,4.400547556493604,2950.6990948343905,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,6076.67951618792,29931.318729575407,18.62054429729465,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705190400.0,BUY,sell,1000.0,3.2203773656057395,1.61018868280287,5.0,0.0,3.597469750088428,2717.608655907273,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,5076.67951618792,33150.085906498345,60.194510663567726,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705276800.0,FUNDING_ARBITRAGE,buy,1000.0,2.982699059835907,1.4913495299179536,5.0,0.2982699059835907,1.278059768207052,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,6076.67951618792,30165.895497132522,34.62469845963113,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705363200.0,SCALP,buy,1000.0,2.56112551108717,1.280562755543585,5.0,0.0,1.7120340378823942,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,7076.67951618792,27603.489423289808,77.53871591154642,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705449600.0,BUY,buy,1000.0,2.2667941028248255,1.1333970514124128,5.0,0.0,1.4642708174813728,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8076.67951618792,25335.56192341357,54.103026660654244,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705536000.0,SCALP,buy,1000.0,2.3183518134180727,1.1591759067090364,5.0,0.0,4.982276318669262,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9076.67951618792,23016.050934088787,51.07309606283332,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705622400.0,BUY,sell,1000.0,2.5202426681174863,1.2601213340587432,5.0,0.0,1.3836375302679444,2018.6338365493286,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8076.67951618792,25535.033480872215,85.93973629472782,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705708800.0,SCALP,sell,1000.0,2.4184445257457248,1.2092222628728624,5.0,0.0,4.0132851502751095,1916.2647127326582,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,7076.67951618792,27952.268784355067,30.511964550395344,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705795200.0,FUNDING_ARBITRAGE,buy,994.703873710792,2.8101095736239317,1.3976134392177535,5.0,0.2795226878435507,2.0201152136488454,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8071.383389898712,25155.64429248034,23.842873223462263,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705881600.0,FUNDING_ARBITRAGE,sell,1000.0,2.8063954788785765,1.4031977394392883,5.0,0.0,2.304046846607045,2304.3456744737928,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,7071.383389898712,27960.63657361948,21.13341797898038,0,,0.0,0.0,0.0,0.02,1000000,2.0
1705968000.0,FUNDING_ARBITRAGE,buy,1000.0,2.423740953956572,1.211870476978286,5.0,0.2423740953956572,1.9596572128879295,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8071.383389898712,25535.68374918593,47.33399494011583,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706054400.0,FUNDING_ARBITRAGE,buy,918.363430946978,2.780564087014506,1.2767841874592967,5.0,0.25535683749185933,2.9717944887419203,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8989.74682084569,22980.83859007988,23.123726187184168,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706140800.0,BUY,buy,877.5589319390892,2.618723114047794,1.149041929503994,5.0,0.0,3.5395763117070125,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9867.30575278478,20681.605689142387,24.43057073559915,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706227200.0,SCALP,buy,824.9342486901421,2.5070611048069984,1.0340802844571195,5.0,0.0,2.84952024286447,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,10692.240001474922,18612.41103994369,85.38523335775886,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706313600.0,BUY,sell,1000.0,3.0686104139444303,1.5343052069722154,5.0,0.0,4.823106496966153,2565.596085255043,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,9692.240001474922,21679.48714868115,61.3459749078475,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706400000.0,FUNDING_ARBITRAGE,sell,1000.0,3.1350092512162195,1.5675046256081098,5.0,0.0,1.7061159066064495,2632.9068776755253,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8692.240001474922,24812.92889527176,21.125515149080844,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706486400.0,FUNDING_ARBITRAGE,buy,730.1771600051346,3.398206661941778,1.240646444763588,5.0,0.24812928895271763,3.6765717107788047,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9422.417161480056,22330.395359299822,58.79143435270108,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706572800.0,SCALP,sell,1000.0,3.250900288134335,1.6254501440671678,5.0,0.0,1.1435091855199189,2748.903094556199,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8422.417161480056,25579.670197290092,29.98865871364181,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706659200.0,SCALP,sell,1000.0,3.577895575259447,1.7889477876297235,5.0,0.0,4.764544171767726,3074.401923320788,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,7422.417161480056,29155.77682476191,78.8383377362512,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706745600.0,FUNDING_ARBITRAGE,buy,813.0401691214391,3.586019231530377,1.4577888412380955,5.0,0.29155776824761914,4.230116854704663,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8235.457330601495,26238.74135344448,75.87177499106605,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706832000.0,FUNDING_ARBITRAGE,buy,839.4242063311355,3.1258023244440296,1.311937067672224,5.0,0.2623874135344448,1.777764708472001,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9074.881536932631,23613.555281032357,77.80167518132035,0,,0.0,0.0,0.0,0.02,1000000,2.0
1706918400.0,SCALP,sell,1000.0,3.212759412498359,1.6063797062491798,5.0,0.0,1.218612331672834,2710.761521968233,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,8074.881536932631,26824.708313824467,64.18827752910605,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707004800.0,BUY,buy,819.4651151993774,3.2734411528058724,1.3412354156912234,5.0,0.0,1.5513625892103735,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8894.346652132008,24140.89624702633,28.088283884030695,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707091200.0,FUNDING_ARBITRAGE,buy,601.3005465215147,4.014780360117728,1.2070448123513164,5.0,0.2414089624702633,1.6072559542686644,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9495.647198653522,21725.599577511344,11.083355425244447,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707177600.0,BUY,sell,1000.0,3.8804933769096563,1.9402466884548284,5.0,0.0,4.013844423486335,3376.995560551073,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,8495.647198653522,25604.152707732545,28.76029891375336,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707264000.0,FUNDING_ARBITRAGE,buy,769.2125072730292,3.3286188752316326,1.2802076353866274,5.0,0.25604152707732547,2.9003022751757728,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,9264.85970592655,23042.457229323903,48.61203332403035,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707350400.0,BUY,buy,601.1476001722182,3.833078136338338,1.1521228614661951,5.0,0.0,2.5040313645196983,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,9866.007306098769,20737.059383530046,42.39108007318449,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707436800.0,BUY,buy,521.6829502020693,3.9750310750040287,1.0368529691765023,5.0,0.0,4.7436712163537536,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,10387.690256300839,18662.316592207866,42.01655624528372,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707523200.0,BUY,buy,455.9608455304578,4.092964730446628,0.9331158296103934,5.0,0.0,3.122363726084339,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,10843.651101831296,16795.151817157468,83.24273696108523,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707609600.0,SCALP,sell,1000.0,4.24647644038045,2.1232382201902253,5.0,0.0,3.3623464241887344,3742.9253896727882,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,9843.651101831296,21039.505019317727,51.96573001017801,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707696000.0,FUNDING_ARBITRAGE,buy,534.3208320024381,3.9376164579751443,1.0519752509658864,5.0,0.21039505019317728,2.728829428443438,0.0,0.0,strategy_signal,False,filled,normal,XRP,1.0,0.0,10377.971933833735,18934.50254213499,52.5089626951469,0,,0.0,0.0,0.0,0.02,1000000,2.0
1707782400.0,SCALP,buy,478.16878318350626,3.9597947854468196,0.9467251271067495,5.0,0.0,1.8379740958077546,0.0,0.0,strategy_signal,True,filled,normal,XRP,1.0,0.0,10856.14071701724,17040.105562794382,89.68068557627213,0,,0.0,0.0,0.0,0.02,1000000,2.0
