trade_id,timestamp,symbol,entry_price,exit_price,funding_rate,side,quantity,position_size_usd,commission,slippage,funding_payments,total_costs,gross_pnl,net_pnl,pnl_percent,holding_period_hours,max_drawdown_during_trade,volatility_during_trade,confidence_score,expected_value,risk_score
trade_965,2024-03-22 12:00:00,XRP,0.5478469842762445,0.5481209762663801,0.0009129954078084555,short,45.63317991615354,25.0,0.005,0.01,0.02282488519521139,0.03782488519521139,-0.012503125781445953,-0.050328010976657345,-0.20131204390662938,8.0,0.0,0.0,0.1825990815616911,0.004694931117126833,0.09129954078084555
trade_966,2024-03-22 13:00:00,XRP,0.54249043143245,0.5427617444764272,0.0012387570574312044,short,46.08376213012147,25.0,0.005,0.01,0.03096892643578011,0.045968926435780114,-0.012503125781444748,-0.05847205221722486,-0.23388820886889947,8.0,0.0,0.0,0.24775141148624086,0.009581355861468067,0.12387570574312043
trade_967,2024-03-22 14:00:00,XRP,0.5480389573088263,0.5477650063179196,-0.001011291123439953,long,45.61719503073977,25.0,0.005,0.01,0.025282278085998824,0.040282278085998824,-0.012496875781058469,-0.052779153867057296,-0.21111661546822919,8.0,0.0,0.0,0.2022582246879906,0.0061693668515992945,0.1011291123439953
trade_968,2024-03-22 15:00:00,XRP,0.547850053450829,0.5475761968882442,-0.0011771689015046723,long,45.63292426920209,25.0,0.005,0.01,0.029429222537616807,0.0444292225376168,-0.012496875781057497,-0.056926098318674304,-0.2277043932746972,8.0,0.0,0.0,0.23543378030093445,0.008657533522570085,0.11771689015046723
trade_969,2024-03-22 16:00:00,XRP,0.5407893413130566,0.5405190142241723,-0.001032649807212899,long,46.22872177787209,25.0,0.005,0.01,0.025816245180322474,0.04081624518032247,-0.012496875781054562,-0.05331312096137704,-0.21325248384550816,8.0,0.0,0.0,0.2065299614425798,0.006489747108193484,0.1032649807212899
trade_970,2024-03-22 18:00:00,XRP,0.5412230858063922,0.5414937650190986,0.001061130578318671,short,46.19167337023585,25.0,0.005,0.01,0.02652826445796677,0.04152826445796677,-0.012503125781446803,-0.05403139023941357,-0.21612556095765428,8.0,0.0,0.0,0.21222611566373417,0.006916958674780063,0.10611305783186709
trade_971,2024-03-22 19:00:00,XRP,0.538256351381396,0.5385255468559554,0.002997271347933003,short,46.446270324241056,25.0,0.005,0.01,0.07493178369832507,0.08993178369832507,-0.01250312578144786,-0.10243490947977292,-0.4097396379190917,8.0,0.0,0.0,0.5994542695866005,0.03595907021899504,0.29972713479330026
trade_972,2024-03-22 22:00:00,XRP,0.5307454231235318,0.5304801167385662,-0.0012724311946418815,long,47.10356210491751,25.0,0.005,0.01,0.03181077986604704,0.046810779866047036,-0.012496875781057355,-0.05930765564710439,-0.23723062258841757,8.0,0.0,0.0,0.2544862389283763,0.010086467919628223,0.12724311946418815
trade_973,2024-03-22 23:00:00,XRP,0.5314022810663541,0.5311366463345039,-0.0010569777744296233,long,47.04533813786612,25.0,0.005,0.01,0.02642444436074058,0.04142444436074058,-0.012496875781056955,-0.053921320141797534,-0.21568528056719016,8.0,0.0,0.0,0.21139555488592465,0.006854666616444349,0.10569777744296233
trade_974,2024-03-23 01:00:00,XRP,0.5221917674313792,0.52193073680532,-0.0006948598076342721,long,47.87513239240263,25.0,0.005,0.01,0.017371495190856803,0.0323714951908568,-0.012496875781055938,-0.04486837097191274,-0.17947348388765097,8.0,0.0,0.0,0.13897196152685443,0.0014228971145140823,0.06948598076342721
trade_975,2024-03-23 02:00:00,XRP,0.5278973255203884,0.5281613401868152,0.0008516189949673703,short,47.35769398974622,25.0,0.005,0.01,0.021290474874184256,0.036290474874184256,-0.012503125781444453,-0.04879360065562871,-0.19517440262251484,8.0,0.0,0.0,0.17032379899347405,0.003774284924510554,0.08516189949673703
trade_976,2024-03-23 03:00:00,XRP,0.5218470657606555,0.5215862074423547,-0.0013672757106298011,long,47.906755906655256,25.0,0.005,0.01,0.03418189276574503,0.04918189276574503,-0.012496875781057251,-0.06167876854680228,-0.24671507418720912,8.0,0.0,0.0,0.2734551421259602,0.011509135659447016,0.1367275710629801
trade_977,2024-03-23 04:00:00,XRP,0.5254628782493217,0.5252002124766402,-0.0009511948075306762,long,47.577100181257705,25.0,0.005,0.01,0.023779870188266904,0.0387798701882669,-0.012496875781056386,-0.05127674596932329,-0.20510698387729312,8.0,0.0,0.0,0.19023896150613523,0.0052679221129601425,0.09511948075306761
trade_978,2024-03-23 08:00:00,XRP,0.5173858313759117,0.517644588981001,0.0010383412287464041,short,48.319838858973334,25.0,0.005,0.01,0.025958530718660104,0.040958530718660104,-0.012503125781449334,-0.053461656500109436,-0.21384662600043772,8.0,0.0,0.0,0.2076682457492808,0.006575118431196063,0.1038341228746404
trade_979,2024-03-23 13:00:00,XRP,0.5142668582981054,0.5145240560266866,0.0008235210974925294,short,48.61289347467193,25.0,0.005,0.01,0.020588027437313233,0.035588027437313235,-0.012503125781447291,-0.04809115321876053,-0.1923646128750421,8.0,0.0,0.0,0.16470421949850586,0.00335281646238794,0.08235210974925293
trade_980,2024-03-23 17:00:00,XRP,0.5185951951678709,0.5183359623784842,-0.0019539530517706256,long,48.20715701368467,25.0,0.005,0.01,0.04884882629426564,0.06384882629426564,-0.012496875781058422,-0.07634570207532405,-0.3053828083012962,8.0,0.0,0.0,0.3907906103541251,0.02030929577655938,0.19539530517706255
trade_981,2024-03-24 02:00:00,XRP,0.5252623600307799,0.5249997944921491,-0.0012844314340412358,long,47.59526267698874,25.0,0.005,0.01,0.032110785851030894,0.047110785851030894,-0.012496875781057914,-0.059607661632088804,-0.23843064652835522,8.0,0.0,0.0,0.25688628680824716,0.010266471510618536,0.12844314340412358
trade_982,2024-03-24 03:00:00,XRP,0.5339821401892088,0.534249198023762,0.0015517350918279574,short,46.818045246123056,25.0,0.005,0.01,0.038793377295698935,0.053793377295698934,-0.012503125781446866,-0.0662965030771458,-0.2651860123085832,8.0,0.0,0.0,0.3103470183655915,0.01427602637741936,0.15517350918279574
trade_983,2024-03-24 06:00:00,XRP,0.5346980895891279,0.5344308073648893,-0.0014724774376642315,long,46.755356876645045,25.0,0.005,0.01,0.03681193594160579,0.05181193594160579,-0.012496875781056963,-0.06430881172266276,-0.257235246890651,8.0,0.0,0.0,0.29449548753284627,0.013087161564963474,0.14724774376642313
trade_984,2024-03-24 07:00:00,XRP,0.5342654175178502,0.5345326170264862,0.0012247415549125873,short,46.79322145937835,25.0,0.005,0.01,0.030618538872814682,0.04561853887281468,-0.012503125781444862,-0.058121664654259546,-0.23248665861703818,8.0,0.0,0.0,0.24494831098251746,0.009371123323688809,0.12247415549125873
trade_985,2024-03-24 09:00:00,XRP,0.5372990170297988,0.5375677337174856,0.0016062772455926455,short,46.52902612441127,25.0,0.005,0.01,0.04015693113981614,0.05515693113981614,-0.012503125781444314,-0.06766005692126045,-0.2706402276850418,8.0,0.0,0.0,0.3212554491185291,0.015094158683889683,0.16062772455926455
trade_986,2024-03-24 13:00:00,XRP,0.5274336962685788,0.5271700453331783,-0.0011824574721731416,long,47.39932275254091,25.0,0.005,0.01,0.029561436804328538,0.04456143680432854,-0.01249687578105683,-0.057058312585385365,-0.22823325034154146,8.0,0.0,0.0,0.2364914944346283,0.008736862082597123,0.11824574721731415
trade_987,2024-03-24 16:00:00,XRP,0.5324003584946259,0.5321342248487899,-0.0022046746211762938,long,46.95714343748391,25.0,0.005,0.01,0.055116865529407345,0.07011686552940735,-0.012496875781058871,-0.08261374131046623,-0.3304549652418649,8.0,0.0,0.0,0.44093492423525876,0.024070119317644408,0.22046746211762938
trade_988,2024-03-24 17:00:00,XRP,0.5250841902023258,0.5248217137263436,-0.0010919562134091092,long,47.61141254389507,25.0,0.005,0.01,0.02729890533522773,0.04229890533522773,-0.012496875781056746,-0.05479578111628448,-0.2191831244651379,8.0,0.0,0.0,0.21839124268182183,0.007379343201136638,0.10919562134091092
trade_989,2024-03-24 18:00:00,XRP,0.5217688211146149,0.5220297707625842,0.001161646252954954,short,47.913940021549024,25.0,0.005,0.01,0.02904115632387385,0.04404115632387385,-0.012503125781445355,-0.056544282105319206,-0.22617712842127685,8.0,0.0,0.0,0.2323292505909908,0.00842469379432431,0.1161646252954954
trade_990,2024-03-24 20:00:00,XRP,0.5236781215044907,0.5239400260413771,0.0007114320175026408,short,47.7392485448442,25.0,0.005,0.01,0.017785800437566023,0.03278580043756602,-0.012503125781444992,-0.04528892621901101,-0.18115570487604404,8.0,0.0,0.0,0.14228640350052815,0.0016714802625396139,0.07114320175026408
trade_991,2024-03-24 21:00:00,XRP,0.5219581320157974,0.5222191763428872,0.002001871201253259,short,47.89656193965258,25.0,0.005,0.01,0.05004678003133147,0.06504678003133146,-0.012503125781448288,-0.07754990581277975,-0.310199623251119,8.0,0.0,0.0,0.40037424025065177,0.021028068018798883,0.20018712012532588
trade_992,2024-03-25 00:00:00,XRP,0.5202769561727205,0.5200168827129991,-0.0007108922909445445,long,48.05133055268462,25.0,0.005,0.01,0.017772307273613612,0.03277230727361361,-0.012496875781055938,-0.04526918305466955,-0.1810767322186782,8.0,0.0,0.0,0.1421784581889089,0.0016633843641681676,0.07108922909445445
trade_993,2024-03-25 04:00:00,XRP,0.5125610036333351,0.5128173482212988,0.0006948822313640462,short,48.77468208229895,25.0,0.005,0.01,0.017372055784101153,0.032372055784101156,-0.012503125781444541,-0.044875181565545694,-0.17950072626218277,8.0,0.0,0.0,0.13897644627280922,0.001423233470460692,0.06948822313640461
trade_994,2024-03-25 05:00:00,XRP,0.5146829501253916,0.5144256729696178,-0.0012138414314818466,long,48.57359272132345,25.0,0.005,0.01,0.030346035787046165,0.045346035787046164,-0.012496875781053527,-0.05784291156809969,-0.23137164627239876,8.0,0.0,0.0,0.24276828629636932,0.009207621472227699,0.12138414314818466
trade_995,2024-03-25 10:00:00,XRP,0.4971537590395422,0.49690524428871014,-0.0012718882812769745,long,50.2862535894284,25.0,0.005,0.01,0.03179720703192436,0.04679720703192436,-0.012496875781053608,-0.05929408281297797,-0.2371763312519119,8.0,0.0,0.0,0.2543776562553949,0.010078324219154616,0.12718882812769744
trade_996,2024-03-25 11:00:00,XRP,0.5022963470232327,0.5020452616210715,-0.0006490876558402789,long,49.77141511810294,25.0,0.005,0.01,0.016227191396006972,0.03122719139600697,-0.012496875781057022,-0.043724067177063994,-0.17489626870825598,8.0,0.0,0.0,0.12981753116805578,0.0007363148376041837,0.06490876558402789
trade_997,2024-03-25 12:00:00,XRP,0.4966707235081432,0.4969191209692626,0.00289880099752147,short,50.33515932531125,25.0,0.005,0.01,0.07247002493803675,0.08747002493803675,-0.012503125781449404,-0.09997315071948616,-0.39989260287794465,8.0,0.0,0.0,0.579760199504294,0.03448201496282205,0.289880099752147
trade_998,2024-03-25 13:00:00,XRP,0.496391786508327,0.49614365264853777,-0.0006433291285020163,long,50.36344411710088,25.0,0.005,0.01,0.01608322821255041,0.03108322821255041,-0.012496875781055105,-0.04358010399360551,-0.17432041597442205,8.0,0.0,0.0,0.12866582570040325,0.0006499369275302459,0.06433291285020162
trade_999,2024-03-25 17:00:00,XRP,0.5058311599163456,0.5055783075494792,-0.0008511207519825044,long,49.42360609839556,25.0,0.005,0.01,0.02127801879956261,0.036278018799562606,-0.012496875781054516,-0.04877489458061712,-0.1950995783224685,8.0,0.0,0.0,0.17022415039650088,0.003766811279737566,0.08511207519825044
trade_1000,2024-03-25 18:00:00,XRP,0.5058807735920038,0.5061337772297092,0.0016227126767722289,short,49.41875893501078,25.0,0.005,0.01,0.04056781691930572,0.05556781691930572,-0.01250312578144485,-0.06807094270075056,-0.27228377080300226,8.0,0.0,0.0,0.32454253535444577,0.015340690151583432,0.16227126767722289
trade_1001,2024-03-25 20:00:00,XRP,0.5105842597026227,0.5108396156714662,0.0018603810413435663,short,48.9635148850077,25.0,0.005,0.01,0.046509526033589155,0.061509526033589154,-0.012503125781445159,-0.07401265181503432,-0.29605060726013727,8.0,0.0,0.0,0.37207620826871324,0.01890571562015349,0.18603810413435662
trade_1002,2024-03-25 21:00:00,XRP,0.5113003430574827,0.5115560571575365,0.00111943483643632,short,48.89494079058223,25.0,0.005,0.01,0.027985870910908,0.042985870910908,-0.012503125781445667,-0.055488996692353666,-0.2219559867694147,8.0,0.0,0.0,0.223886967287264,0.007791522546544801,0.111943483643632
trade_1003,2024-03-25 22:00:00,XRP,0.5168595654956366,0.5166012003041867,-0.0006707861807148901,long,48.369038069415495,25.0,0.005,0.01,0.016769654517872254,0.03176965451787225,-0.012496875781054436,-0.04426653029892669,-0.17706612119570675,8.0,0.0,0.0,0.13415723614297803,0.0010617927107233526,0.06707861807148902
trade_1004,2024-03-25 23:00:00,XRP,0.5277119281496027,0.5274481381330319,-0.0011678050092628885,long,47.37433183983796,25.0,0.005,0.01,0.02919512523157221,0.04419512523157221,-0.012496875781058153,-0.05669200101263036,-0.22676800405052144,8.0,0.0,0.0,0.2335610018525777,0.008517075138943326,0.11678050092628885
trade_1005,2024-03-26 00:00:00,XRP,0.5286622070120806,0.5283979419748338,-0.001334809077623598,long,47.28917571259018,25.0,0.005,0.01,0.03337022694058995,0.04837022694058995,-0.012496875781055607,-0.060867102721645555,-0.24346841088658222,8.0,0.0,0.0,0.2669618155247196,0.01102213616435397,0.1334809077623598
trade_1006,2024-03-26 01:00:00,XRP,0.5308177858816564,0.5305524433243549,-0.0019454886572051575,long,47.09714079846911,25.0,0.005,0.01,0.048637216430128936,0.06363721643012893,-0.012496875781053874,-0.07613409221118281,-0.30453636884473123,8.0,0.0,0.0,0.3890977314410315,0.02018232985807736,0.19454886572051575
trade_1007,2024-03-26 03:00:00,XRP,0.5395939482883622,0.5393242187466034,-0.0006734665161149388,long,46.33113488263188,25.0,0.005,0.01,0.01683666290287347,0.03183666290287347,-0.012496875781054916,-0.04433353868392839,-0.17733415473571357,8.0,0.0,0.0,0.13469330322298775,0.0011019977417240819,0.06734665161149388
trade_1008,2024-03-26 04:00:00,XRP,0.543820921110056,0.5440928995652249,0.0006397135931891437,short,45.971015511815175,25.0,0.005,0.01,0.015992839829728593,0.030992839829728593,-0.012503125781449426,-0.04349596561117802,-0.1739838624447121,8.0,0.0,0.0,0.12794271863782875,0.0005957038978371562,0.06397135931891437
trade_1009,2024-03-26 05:00:00,XRP,0.5410039978763227,0.5407335634859821,-0.0006503121606189744,long,46.21037940225199,25.0,0.005,0.01,0.01625780401547436,0.03125780401547436,-0.012496875781054878,-0.043754679796529236,-0.17501871918611694,8.0,0.0,0.0,0.13006243212379487,0.0007546824092846154,0.06503121606189743
trade_1010,2024-03-26 06:00:00,XRP,0.5421479504733268,0.5418769442496459,-0.0007505456383762816,long,46.11287376107121,25.0,0.005,0.01,0.018763640959407038,0.03376364095940704,-0.012496875781058011,-0.04626051674046505,-0.1850420669618602,8.0,0.0,0.0,0.1501091276752563,0.002258184575644223,0.07505456383762815
trade_1011,2024-03-26 08:00:00,XRP,0.5527275295877252,0.5530039624607374,0.0021248808492882964,short,45.2302421387393,25.0,0.005,0.01,0.05312202123220741,0.06812202123220741,-0.012503125781447175,-0.08062514701365459,-0.32250058805461834,8.0,0.0,0.0,0.4249761698576593,0.022873212739324446,0.21248808492882965
trade_1012,2024-03-26 09:00:00,XRP,0.5515290033990579,0.5518048368591224,0.0010655780198365983,short,45.3285318558511,25.0,0.005,0.01,0.026639450495914957,0.041639450495914956,-0.012503125781445365,-0.05414257627736032,-0.21657030510944128,8.0,0.0,0.0,0.21311560396731966,0.006983670297548974,0.10655780198365983
trade_1013,2024-03-26 11:00:00,XRP,0.5539285181264573,0.5542055516438998,0.0011181314892512455,short,45.132177134618495,25.0,0.005,0.01,0.027953287231281137,0.04295328723128114,-0.012503125781444531,-0.05545641301272567,-0.2218256520509027,8.0,0.0,0.0,0.2236262978502491,0.007771972338768682,0.11181314892512455
trade_1014,2024-03-26 13:00:00,XRP,0.554626741399843,0.554349497340158,-0.0021998149288799994,long,45.075359938292145,25.0,0.005,0.01,0.05499537322199999,0.06999537322199999,-0.01249687578105423,-0.08249224900305421,-0.32996899601221685,8.0,0.0,0.0,0.43996298577599985,0.02399722393319999,0.21998149288799992
trade_1015,2024-03-26 14:00:00,XRP,0.5436896208963224,0.5439615336849678,0.0009338944585468622,short,45.982117441905906,25.0,0.005,0.01,0.023347361463671553,0.038347361463671556,-0.012503125781446921,-0.05085048724511848,-0.2034019489804739,8.0,0.0,0.0,0.18677889170937242,0.005008416878202932,0.09338944585468621
trade_1016,2024-03-26 16:00:00,XRP,0.5687430065960577,0.5690274492100093,0.0008845574091403879,short,43.95658445037536,25.0,0.005,0.01,0.0221139352285097,0.0371139352285097,-0.012503125781446918,-0.049617061009956616,-0.19846824403982644,8.0,0.0,0.0,0.1769114818280776,0.004268361137105819,0.0884557409140388
trade_1017,2024-03-26 17:00:00,XRP,0.5674112832431318,0.5671276485101935,-0.000729113763516802,long,44.059751256810436,25.0,0.005,0.01,0.01822784408792005,0.03322784408792005,-0.012496875781055723,-0.04572471986897578,-0.1828988794759031,8.0,0.0,0.0,0.1458227527033604,0.0019367064527520302,0.0729113763516802
trade_1018,2024-03-26 18:00:00,XRP,0.5658992852743068,0.5661823056720434,0.0011634290510943491,short,44.177472300361394,25.0,0.005,0.01,0.02908572627735873,0.044085726277358725,-0.01250312578144786,-0.05658885205880659,-0.22635540823522635,8.0,0.0,0.0,0.23268581021886983,0.008451435766415237,0.11634290510943492
trade_1019,2024-03-26 19:00:00,XRP,0.5575573597640153,0.5572786507613839,-0.0012742253370260238,long,44.838436014155,25.0,0.005,0.01,0.03185563342565059,0.04685563342565059,-0.012496875781056233,-0.05935250920670682,-0.23741003682682726,8.0,0.0,0.0,0.25484506740520474,0.010113380055390355,0.12742253370260237
trade_1020,2024-03-26 22:00:00,XRP,0.5548289418353636,0.5545515967007295,-0.0024563639483222315,long,45.05893278980811,25.0,0.005,0.01,0.06140909870805579,0.07640909870805579,-0.012496875781056665,-0.08890597448911246,-0.35562389795644983,8.0,0.0,0.0,0.4912727896644463,0.027845459224833474,0.24563639483222316
trade_1021,2024-03-27 02:00:00,XRP,0.555552504359362,0.5558303500729701,0.0014832726027045634,short,45.00024714824905,25.0,0.005,0.01,0.037081815067614085,0.052081815067614085,-0.012503125781446836,-0.06458494084906093,-0.2583397633962437,8.0,0.0,0.0,0.2966545205409127,0.013249089040568452,0.14832726027045634
trade_1022,2024-03-27 05:00:00,XRP,0.5239174261226516,0.5241794503417677,0.0011247771337497942,short,47.717443157058455,25.0,0.005,0.01,0.028119428343744854,0.04311942834374485,-0.01250312578144711,-0.055622554125191966,-0.22249021650076783,8.0,0.0,0.0,0.22495542674995883,0.007871657006246912,0.11247771337497942
trade_1023,2024-03-27 07:00:00,XRP,0.5269130490452387,0.5266496583683853,-0.0010289799400494003,long,47.44615842272222,25.0,0.005,0.01,0.025724498501235007,0.04072449850123501,-0.01249687578105619,-0.0532213742822912,-0.21288549712916482,8.0,0.0,0.0,0.20579598800988005,0.006434699100741004,0.10289799400494003
trade_1024,2024-03-27 08:00:00,XRP,0.5280710473413065,0.5283351488903645,0.0006580388046305095,short,47.34211452392282,25.0,0.005,0.01,0.016450970115762735,0.031450970115762734,-0.01250312578144842,-0.04395409589721115,-0.1758163835888446,8.0,0.0,0.0,0.13160776092610188,0.0008705820694576413,0.06580388046305094
trade_1025,2024-03-27 09:00:00,XRP,0.5234066443932951,0.5231450064805766,-0.0013144923658916401,long,47.7640096238722,25.0,0.005,0.01,0.032862309147291005,0.047862309147291004,-0.01249687578105594,-0.060359184928346944,-0.24143673971338775,8.0,0.0,0.0,0.26289847317832804,0.010717385488374602,0.13144923658916402
trade_1026,2024-03-27 13:00:00,XRP,0.5389694423316114,0.5392389944408045,0.003116665654822666,short,46.38481894604011,25.0,0.005,0.01,0.07791664137056664,0.09291664137056664,-0.012503125781445421,-0.10541976715201207,-0.4216790686080483,8.0,0.0,0.0,0.6233331309645331,0.03774998482233998,0.31166656548226657
trade_1027,2024-03-27 18:00:00,XRP,0.5313862573328202,0.5311206306108343,-0.0019479684984989776,long,47.04675677064394,25.0,0.005,0.01,0.04869921246247444,0.06369921246247444,-0.012496875781055709,-0.07619608824353015,-0.3047843529741206,8.0,0.0,0.0,0.3895936996997955,0.020219527477484664,0.19479684984989776
trade_1028,2024-03-27 19:00:00,XRP,0.5310043227258081,0.5312698912793095,0.0013389553216418128,short,47.08059601411026,25.0,0.005,0.01,0.033473883041045316,0.048473883041045315,-0.012503125781448672,-0.06097700882249399,-0.24390803528997596,8.0,0.0,0.0,0.2677910643283625,0.01108432982462719,0.13389553216418126
trade_1029,2024-03-27 20:00:00,XRP,0.5287162958949302,0.5284520038200015,-0.0017121859083145917,long,47.28433792206805,25.0,0.005,0.01,0.042804647707864796,0.057804647707864795,-0.012496875781054559,-0.07030152348891935,-0.2812060939556774,8.0,0.0,0.0,0.3424371816629183,0.016682788624718878,0.17121859083145916
trade_1030,2024-03-27 23:00:00,XRP,0.5211331116170259,0.5213937433307629,0.0007917109353592832,short,47.97238832594499,25.0,0.005,0.01,0.019792773383982082,0.03479277338398208,-0.012503125781449098,-0.04729589916543118,-0.1891835966617247,8.0,0.0,0.0,0.15834218707185665,0.0028756640303892493,0.07917109353592833
trade_1031,2024-03-28 02:00:00,XRP,0.5301554684904334,0.5304206125106837,0.0019136281046337829,short,47.1559787380579,25.0,0.005,0.01,0.04784070261584457,0.06284070261584457,-0.012503125781448786,-0.07534382839729335,-0.3013753135891734,8.0,0.0,0.0,0.38272562092675655,0.01970442156950674,0.19136281046337827
trade_1032,2024-03-28 03:00:00,XRP,0.530404154979375,0.5306694233739634,0.0006128754842192965,short,47.13386907946099,25.0,0.005,0.01,0.015321887105482414,0.030321887105482413,-0.012503125781448571,-0.04282501288693098,-0.17130005154772393,8.0,0.0,0.0,0.1225750968438593,0.00019313226328944859,0.06128754842192965
trade_1033,2024-03-28 05:00:00,XRP,0.5210726021464777,0.5208121309632002,-0.00092729230299615,long,47.97795911167922,25.0,0.005,0.01,0.02318230757490375,0.03818230757490375,-0.01249687578105539,-0.05067918335595914,-0.20271673342383656,8.0,0.0,0.0,0.18545846059923,0.0049093845449422495,0.092729230299615
trade_1034,2024-03-28 07:00:00,XRP,0.513056602254022,0.5128001380689413,-0.0009402409852273496,long,48.727567075770956,25.0,0.005,0.01,0.02350602463068374,0.03850602463068374,-0.01249687578105471,-0.05100290041173845,-0.2040116016469538,8.0,0.0,0.0,0.18804819704546993,0.005103614778410245,0.09402409852273497
trade_1035,2024-03-28 10:00:00,XRP,0.5196262193223897,0.5193664711497716,-0.0014219605209012498,long,48.11150606026165,25.0,0.005,0.01,0.035549013022531245,0.050549013022531245,-0.012496875781057154,-0.0630458888035884,-0.2521835552143536,8.0,0.0,0.0,0.28439210418024996,0.012329407813518748,0.14219605209012498
trade_1036,2024-03-28 12:00:00,XRP,0.5190918824176505,0.5193514932615703,0.001531963060791213,short,48.16103053579544,25.0,0.005,0.01,0.038299076519780324,0.053299076519780324,-0.012503125781444564,-0.06580220230122488,-0.26320880920489953,8.0,0.0,0.0,0.3063926121582426,0.013979445911868194,0.1531963060791213
trade_1037,2024-03-28 15:00:00,XRP,0.5090918177796344,0.5093464273409146,0.000757421077425708,short,49.10705520476761,25.0,0.005,0.01,0.0189355269356427,0.033935526935642696,-0.012503125781448726,-0.046438652717091425,-0.1857546108683657,8.0,0.0,0.0,0.1514842154851416,0.00236131616138562,0.0757421077425708
trade_1038,2024-03-28 18:00:00,XRP,0.5024986616261011,0.5027499737849539,0.0011026254186020075,short,49.75137629043475,25.0,0.005,0.01,0.027565635465050187,0.04256563546505018,-0.012503125781445563,-0.05506876124649575,-0.220275044985983,8.0,0.0,0.0,0.2205250837204015,0.007539381279030113,0.11026254186020075
trade_1039,2024-03-28 19:00:00,XRP,0.5029968059004697,0.5027453703564054,-0.000998972892466927,long,49.70210487767365,25.0,0.005,0.01,0.024974322311673177,0.03997432231167318,-0.012496875781056793,-0.05247119809272997,-0.2098847923709199,8.0,0.0,0.0,0.19979457849338542,0.005984593387003906,0.09989728924669271
trade_1040,2024-03-28 20:00:00,XRP,0.5038036463221501,0.5040556111365149,0.0010026411447654929,short,49.62250706699749,25.0,0.005,0.01,0.025066028619137322,0.04006602861913732,-0.01250312578144881,-0.052569154400586134,-0.21027661760234453,8.0,0.0,0.0,0.20052822895309858,0.006039617171482393,0.10026411447654929
trade_1041,2024-03-28 21:00:00,XRP,0.5132642697069713,0.5130077017141159,-0.0015561790339423548,long,48.707851832882895,25.0,0.005,0.01,0.03890447584855887,0.05390447584855887,-0.012496875781058,-0.06640135162961687,-0.2656054065184675,8.0,0.0,0.0,0.31123580678847096,0.014342685509135322,0.15561790339423548
trade_1042,2024-03-28 22:00:00,XRP,0.5073756849639842,0.5076294362442864,0.0022593793803400296,short,49.273153485419016,25.0,0.005,0.01,0.05648448450850074,0.07148448450850074,-0.012503125781448883,-0.08398761028994962,-0.3359504411597985,8.0,0.0,0.0,0.4518758760680059,0.024890690705100447,0.22593793803400294
trade_1043,2024-03-28 23:00:00,XRP,0.5130392051172632,0.5127827496285767,-0.0010887472016421085,long,48.72921942541576,25.0,0.005,0.01,0.027218680041052712,0.04221868004105271,-0.012496875781055173,-0.05471555582210788,-0.21886222328843155,8.0,0.0,0.0,0.2177494403284217,0.007331208024631627,0.10887472016421085
trade_1044,2024-03-29 01:00:00,XRP,0.5082694098357318,0.5085236080902132,0.0013408560173795347,short,49.18651312908991,25.0,0.005,0.01,0.03352140043448837,0.04852140043448837,-0.012503125781444793,-0.06102452621593316,-0.24409810486373265,8.0,0.0,0.0,0.26817120347590695,0.011112840260693022,0.13408560173795347
trade_1045,2024-03-29 02:00:00,XRP,0.5099554761236302,0.5097005621140708,-0.0015683011990949229,long,49.02388771277586,25.0,0.005,0.01,0.03920752997737307,0.05420752997737307,-0.012496875781056405,-0.06670440575842948,-0.2668176230337179,8.0,0.0,0.0,0.31366023981898455,0.01452451798642384,0.15683011990949228
trade_1046,2024-03-29 04:00:00,XRP,0.5045062171383999,0.5047585333260161,0.0008499940418280652,short,49.55340321037473,25.0,0.005,0.01,0.02124985104570163,0.03624985104570163,-0.01250312578144613,-0.048752976827147756,-0.19501190730859103,8.0,0.0,0.0,0.16999880836561304,0.0037499106274209784,0.08499940418280652
trade_1047,2024-03-29 05:00:00,XRP,0.5086445639151681,0.5083903051978899,-0.0018443488929664352,long,49.15023529902407,25.0,0.005,0.01,0.046108722324160877,0.061108722324160876,-0.01249687578105373,-0.07360559810521461,-0.29442239242085844,8.0,0.0,0.0,0.368869778593287,0.018665233394496526,0.1844348892966435
trade_1048,2024-03-29 06:00:00,XRP,0.5129539407117647,0.513210481817397,0.0006685628093358732,short,48.737319310405326,25.0,0.005,0.01,0.01671407023339683,0.03171407023339683,-0.012503125781447544,-0.04421719601484437,-0.17686878405937748,8.0,0.0,0.0,0.13371256186717465,0.0010284421400380986,0.06685628093358732
trade_1049,2024-03-29 08:00:00,XRP,0.521438197408935,0.5211775434737144,-0.0037835370537968724,long,47.9443203896969,25.0,0.005,0.01,0.0945884263449218,0.1095884263449218,-0.012496875781055499,-0.1220853021259773,-0.4883412085039092,8.0,0.0,0.0,0.7567074107593744,0.04775305580695308,0.3783537053796872
trade_1050,2024-03-29 09:00:00,XRP,0.5193350080798157,0.5190754054764266,-0.0014893642927799942,long,48.13848404411396,25.0,0.005,0.01,0.03723410731949985,0.05223410731949985,-0.012496875781055978,-0.06473098310055583,-0.25892393240222333,8.0,0.0,0.0,0.2978728585559988,0.013340464391699912,0.1489364292779994
